order_item_id,order_id,product_id,quantity,unit_price
8701,4206,29,1,226.34
8702,7940,189,3,499.58
8703,5123,200,3,409.48
8704,1683,219,3,253.15
8705,6077,20,3,44.96
8706,7412,80,2,127.91
8707,517,231,1,352.16
8708,1437,257,4,299.34
8709,1903,199,5,395.91
8710,4572,246,3,409.43
8711,2855,205,4,254.64
8712,3432,232,1,52.7
8713,9708,135,1,22.99
8714,5350,94,5,181.1
8715,8865,296,4,495.46
8716,3303,161,1,350.25
8717,7802,83,1,176.35
8718,7240,147,4,278.13
8719,5698,70,5,316.56
8720,1920,254,4,484.63
8721,176,111,2,329.82
8722,8147,243,4,182.84
8723,6286,98,3,169.87
8724,6859,150,1,350.68
8725,2697,31,3,383.2
8726,2864,169,3,50.39
8727,1019,145,4,47.31
8728,9574,215,2,220.07
8729,8723,182,4,40.96
8730,3201,94,2,181.1
8731,45,51,3,48.21
8732,3019,162,1,306.96
8733,9256,12,5,54.68
8734,8261,38,3,346.05
8735,3344,202,2,251.69
8736,4585,55,4,174.89
8737,3758,171,2,303.44
8738,2576,198,5,100.14
8739,2765,209,5,61.87
8740,750,144,1,366.68
8741,6921,9,2,142.35
8742,1349,176,5,110.7
8743,8403,237,1,128.96
8744,9240,175,3,223.71
8745,5896,182,1,40.96
8746,7240,180,5,355.09
8747,7353,269,1,285.65
8748,9407,243,4,182.84
8749,9767,291,5,105.71
8750,483,178,1,18.94
8751,4077,63,2,435.26
8752,2746,41,2,20.04
8753,4239,33,3,163.61
8754,7002,116,5,254.52
8755,2741,54,2,320.29
8756,7117,180,2,355.09
8757,7859,161,5,350.25
8758,2698,249,4,225.61
8759,2064,39,5,249.63
8760,7262,8,4,90.82
8761,3144,246,2,409.43
8762,9530,99,1,80.34
8763,4094,200,5,409.48
8764,8371,231,2,352.16
8765,1904,1,3,88.51
8766,2449,128,5,32.54
8767,7093,292,3,285.69
8768,584,244,3,109.46
8769,8782,244,5,109.46
8770,9236,89,2,67.78
8771,971,212,1,446.46
8772,7273,242,5,13.36
8773,6040,156,4,12.67
8774,7934,255,2,217.92
8775,5813,173,4,135.63
8776,9070,290,1,104.21
8777,566,158,1,416.5
8778,5521,170,2,227.07
8779,430,101,2,219.23
8780,5705,73,4,172.77
8781,4231,185,3,218.38
8782,5229,207,3,295.85
8783,1288,179,4,274.24
8784,1177,196,5,59.84
8785,7207,272,4,183.84
8786,4088,288,4,257.37
8787,9024,163,2,419.51
8788,1737,37,2,429.04
8789,6294,21,1,125.7
8790,951,141,1,438.69
8791,6600,157,5,21.78
8792,7414,69,5,254.83
8793,2007,121,2,316.06
8794,5022,152,5,120.84
8795,2146,186,1,269.03
8796,1050,103,3,102.0
8797,3494,140,2,39.62
8798,9764,48,4,346.37
8799,1649,11,4,338.78
8800,4375,199,4,395.91
8801,2567,186,4,269.03
8802,4366,150,4,350.68
8803,8343,219,5,253.15
8804,8270,64,5,188.07
8805,5532,127,2,469.62
8806,7041,176,3,110.7
8807,4260,255,4,217.92
8808,6718,69,4,254.83
8809,219,36,3,485.16
8810,5459,297,1,65.99
8811,5759,145,5,47.31
8812,6526,116,5,254.52
8813,5700,67,5,326.61
8814,1609,43,3,148.61
8815,9094,129,1,437.14
8816,2050,133,3,107.76
8817,9956,100,5,75.62
8818,2012,126,5,422.94
8819,2414,73,5,172.77
8820,2389,239,2,496.83
8821,9356,148,1,328.63
8822,4042,71,2,132.99
8823,9847,117,3,297.72
8824,1771,60,4,326.84
8825,7076,154,4,456.67
8826,1139,259,4,54.15
8827,1163,224,4,391.84
8828,6672,158,2,416.5
8829,3310,71,5,132.99
8830,7437,45,2,284.99
8831,6581,177,4,208.94
8832,7516,59,5,471.86
8833,2735,12,2,54.68
8834,1144,53,3,16.3
8835,9733,294,3,250.45
8836,5764,145,4,47.31
8837,9452,178,4,18.94
8838,6872,73,2,172.77
8839,3266,74,2,405.92
8840,7480,165,4,328.63
8841,9543,264,2,150.61
8842,3104,237,1,128.96
8843,848,74,5,405.92
8844,6218,129,3,437.14
8845,2057,212,1,446.46
8846,3053,95,2,443.96
8847,2395,212,5,446.46
8848,1841,180,5,355.09
8849,9835,285,5,137.45
8850,4665,297,5,65.99
8851,6303,226,4,273.77
8852,22,252,4,193.03
8853,9008,74,4,405.92
8854,2881,77,4,326.71
8855,462,233,5,321.3
8856,8412,232,2,52.7
8857,5263,102,2,458.96
8858,6155,154,1,456.67
8859,4698,72,4,363.19
8860,2862,217,5,129.58
8861,7772,94,3,181.1
8862,9234,207,4,295.85
8863,6270,118,4,135.52
8864,8048,243,4,182.84
8865,6649,41,4,20.04
8866,9945,78,2,95.61
8867,1119,190,5,76.42
8868,955,193,1,46.76
8869,4411,29,5,226.34
8870,8850,14,5,429.41
8871,9893,154,2,456.67
8872,3338,20,1,44.96
8873,2581,167,4,56.07
8874,115,240,2,250.99
8875,7306,180,2,355.09
8876,9753,285,1,137.45
8877,6737,133,4,107.76
8878,1024,132,4,336.8
8879,9344,11,1,338.78
8880,5795,114,1,386.26
8881,4094,281,5,156.01
8882,3393,159,2,361.76
8883,7859,46,1,124.42
8884,1592,57,3,100.83
8885,3411,123,4,81.16
8886,9314,22,4,303.45
8887,6917,79,3,250.12
8888,3909,171,5,303.44
8889,9795,52,3,229.17
8890,5764,279,5,53.57
8891,9177,34,1,447.13
8892,5769,17,2,173.39
8893,2745,173,5,135.63
8894,283,149,5,316.75
8895,2280,138,2,28.88
8896,9509,151,1,24.0
8897,3168,212,1,446.46
8898,8150,158,2,416.5
8899,3315,188,4,70.74
8900,5998,203,4,108.53
8901,3628,140,1,39.62
8902,3198,139,1,271.27
8903,9871,96,1,363.43
8904,4918,153,1,312.39
8905,2224,140,4,39.62
8906,8326,147,5,278.13
8907,9896,199,1,395.91
8908,1822,283,5,135.27
8909,9752,90,1,143.64
8910,5572,84,4,305.89
8911,1578,237,2,128.96
8912,4256,49,5,277.11
8913,1676,135,2,22.99
8914,9089,161,1,350.25
8915,1854,262,3,187.74
8916,990,166,4,368.07
8917,3876,239,4,496.83
8918,6390,167,2,56.07
8919,4489,198,5,100.14
8920,2109,140,1,39.62
8921,4951,196,3,59.84
8922,2615,50,2,346.26
8923,1219,47,4,397.85
8924,1286,70,3,316.56
8925,5145,223,1,338.52
8926,8739,60,5,326.84
8927,8521,149,3,316.75
8928,7992,183,2,118.84
8929,6754,139,5,271.27
8930,4452,265,4,317.26
8931,6117,121,3,316.06
8932,8104,100,3,75.62
8933,4971,11,3,338.78
8934,50,277,4,222.48
8935,9802,287,2,154.82
8936,6019,108,2,44.16
8937,6250,49,3,277.11
8938,9839,274,1,99.59
8939,4511,67,1,326.61
8940,8014,219,3,253.15
8941,449,209,5,61.87
8942,7824,235,1,121.68
8943,4250,274,3,99.59
8944,1675,45,4,284.99
8945,1608,63,1,435.26
8946,4855,104,3,180.03
8947,1238,181,5,492.15
8948,573,278,2,288.88
8949,2605,176,4,110.7
8950,1954,192,1,208.11
8951,6028,241,2,308.29
8952,8712,181,5,492.15
8953,7347,128,1,32.54
8954,3549,230,3,402.59
8955,2928,244,1,109.46
8956,609,179,4,274.24
8957,9653,264,4,150.61
8958,6192,69,1,254.83
8959,7917,37,3,429.04
8960,9561,251,4,274.5
8961,9886,118,2,135.52
8962,4586,91,2,185.21
8963,6851,36,3,485.16
8964,4198,20,1,44.96
8965,4967,221,3,281.7
8966,7848,215,5,220.07
8967,159,292,4,285.69
8968,9709,10,1,313.51
8969,5844,244,5,109.46
8970,4361,81,2,70.29
8971,4714,244,1,109.46
8972,1124,295,5,100.11
8973,8147,81,2,70.29
8974,4219,124,4,285.66
8975,7604,15,3,268.07
8976,5497,170,2,227.07
8977,8772,276,4,351.09
8978,4283,161,5,350.25
8979,9407,296,3,495.46
8980,3909,128,3,32.54
8981,346,222,2,247.72
8982,8786,26,1,392.06
8983,241,126,1,422.94
8984,9721,157,1,21.78
8985,1651,286,2,221.77
8986,6302,102,1,458.96
8987,6492,226,1,273.77
8988,5444,295,5,100.11
8989,9295,150,3,350.68
8990,705,94,3,181.1
8991,8406,257,3,299.34
8992,4506,286,1,221.77
8993,2762,22,4,303.45
8994,589,228,2,80.49
8995,7881,35,3,45.1
8996,3252,180,2,355.09
8997,3047,227,3,446.14
8998,9517,211,2,123.51
8999,8013,205,1,254.64
9000,8311,200,3,409.48
9001,3816,295,1,100.11
9002,4629,105,4,349.93
9003,935,204,2,219.23
9004,4009,193,2,46.76
9005,47,243,2,182.84
9006,2426,27,1,268.8
9007,5494,200,5,409.48
9008,693,225,5,460.49
9009,9050,155,4,157.12
9010,963,80,3,127.91
9011,3734,51,5,48.21
9012,157,196,5,59.84
9013,974,164,5,53.85
9014,4050,133,3,107.76
9015,5670,144,2,366.68
9016,1312,295,3,100.11
9017,8399,222,1,247.72
9018,5428,50,3,346.26
9019,6877,184,1,196.74
9020,8559,98,5,169.87
9021,3079,282,5,92.68
9022,379,26,4,392.06
9023,4590,273,5,494.65
9024,6628,281,3,156.01
9025,7826,103,5,102.0
9026,8736,154,5,456.67
9027,7781,189,1,499.58
9028,8000,157,3,21.78
9029,6629,173,3,135.63
9030,7902,160,2,442.17
9031,1513,79,2,250.12
9032,4635,227,4,446.14
9033,470,118,1,135.52
9034,7132,74,2,405.92
9035,5950,287,5,154.82
9036,9822,291,5,105.71
9037,2197,224,1,391.84
9038,6031,16,5,128.47
9039,774,27,5,268.8
9040,7513,261,3,313.16
9041,4094,15,2,268.07
9042,7773,212,1,446.46
9043,8984,27,1,268.8
9044,9995,214,2,418.37
9045,1897,81,5,70.29
9046,9727,2,5,36.23
9047,3582,150,4,350.68
9048,3587,290,4,104.21
9049,4988,179,4,274.24
9050,7537,182,3,40.96
9051,2984,72,4,363.19
9052,873,215,4,220.07
9053,7729,187,5,148.92
9054,359,68,3,93.39
9055,9494,156,3,12.67
9056,3967,253,2,340.04
9057,799,228,2,80.49
9058,813,40,3,116.15
9059,3863,25,2,360.83
9060,7216,227,4,446.14
9061,5776,249,4,225.61
9062,5329,104,5,180.03
9063,2415,221,4,281.7
9064,6218,27,5,268.8
9065,5317,292,4,285.69
9066,2742,224,2,391.84
9067,9817,228,2,80.49
9068,3835,296,1,495.46
9069,3218,300,1,463.38
9070,6130,132,2,336.8
9071,8170,238,5,112.11
9072,9098,194,1,239.24
9073,7460,128,5,32.54
9074,6213,232,4,52.7
9075,7221,83,1,176.35
9076,4084,131,2,344.5
9077,2975,23,2,437.16
9078,7721,63,1,435.26
9079,6307,3,5,367.54
9080,7832,194,1,239.24
9081,818,278,3,288.88
9082,6526,161,1,350.25
9083,9348,179,1,274.24
9084,3705,174,2,271.98
9085,7481,218,3,15.89
9086,9339,113,4,372.64
9087,4611,69,5,254.83
9088,9753,294,3,250.45
9089,6883,292,3,285.69
9090,5062,59,3,471.86
9091,5698,255,4,217.92
9092,7421,289,1,117.5
9093,7214,87,5,43.4
9094,8153,75,4,87.43
9095,4307,192,5,208.11
9096,79,179,2,274.24
9097,8666,228,5,80.49
9098,8012,209,3,61.87
9099,3169,26,5,392.06
9100,798,244,5,109.46
9101,244,62,3,212.55
9102,9939,290,4,104.21
9103,9730,277,4,222.48
9104,6806,208,4,447.11
9105,8379,153,2,312.39
9106,4049,238,4,112.11
9107,6795,200,1,409.48
9108,183,230,2,402.59
9109,1332,292,5,285.69
9110,4030,250,1,259.06
9111,7906,122,1,244.54
9112,4784,3,1,367.54
9113,2457,125,1,10.67
9114,1006,42,4,355.78
9115,5290,147,5,278.13
9116,4793,42,3,355.78
9117,9081,6,1,114.9
9118,2974,177,1,208.94
9119,4986,153,2,312.39
9120,3957,166,3,368.07
9121,4234,74,5,405.92
9122,2627,243,5,182.84
9123,2158,40,2,116.15
9124,7616,128,4,32.54
9125,1913,110,5,440.21
9126,685,17,2,173.39
9127,8770,69,2,254.83
9128,7000,103,1,102.0
9129,7308,243,1,182.84
9130,1934,192,4,208.11
9131,7944,177,3,208.94
9132,3621,263,5,225.84
9133,2216,46,1,124.42
9134,5574,198,1,100.14
9135,1019,253,5,340.04
9136,8831,51,2,48.21
9137,3208,176,4,110.7
9138,1031,22,3,303.45
9139,5427,235,3,121.68
9140,8907,2,3,36.23
9141,6381,202,1,251.69
9142,1183,254,1,484.63
9143,9846,14,1,429.41
9144,4304,90,2,143.64
9145,9585,141,1,438.69
9146,7911,134,5,399.83
9147,6698,35,5,45.1
9148,773,136,1,256.33
9149,2070,223,2,338.52
9150,5027,220,5,254.98
9151,3848,180,1,355.09
9152,7076,206,2,302.41
9153,7290,223,3,338.52
9154,1742,232,1,52.7
9155,6295,124,5,285.66
9156,5026,262,5,187.74
9157,539,164,3,53.85
9158,2984,183,1,118.84
9159,9051,138,2,28.88
9160,6552,25,2,360.83
9161,9041,209,3,61.87
9162,6266,174,3,271.98
9163,9957,282,3,92.68
9164,1414,110,5,440.21
9165,1788,122,5,244.54
9166,7688,55,5,174.89
9167,3181,143,2,34.33
9168,582,196,5,59.84
9169,4111,296,3,495.46
9170,7722,174,3,271.98
9171,8974,263,4,225.84
9172,3565,250,3,259.06
9173,3783,233,5,321.3
9174,8515,63,2,435.26
9175,5524,70,1,316.56
9176,7811,261,3,313.16
9177,8898,179,3,274.24
9178,5541,236,3,194.74
9179,1826,126,5,422.94
9180,2774,177,3,208.94
9181,2681,175,5,223.71
9182,8134,80,3,127.91
9183,9727,3,2,367.54
9184,9162,108,4,44.16
9185,8753,117,4,297.72
9186,3524,29,3,226.34
9187,5588,256,1,146.62
9188,424,262,3,187.74
9189,5934,172,1,188.4
9190,3291,172,3,188.4
9191,7941,266,3,484.91
9192,1364,171,4,303.44
9193,3520,276,1,351.09
9194,8588,243,2,182.84
9195,9097,230,2,402.59
9196,389,125,3,10.67
9197,4006,300,4,463.38
9198,2582,100,2,75.62
9199,7282,248,2,228.47
9200,9065,249,4,225.61
9201,8298,99,5,80.34
9202,4820,26,4,392.06
9203,3151,121,5,316.06
9204,5126,121,4,316.06
9205,3191,184,1,196.74
9206,7026,211,4,123.51
9207,9633,60,4,326.84
9208,7174,182,1,40.96
9209,3220,208,4,447.11
9210,1572,113,3,372.64
9211,9073,225,5,460.49
9212,8734,64,3,188.07
9213,293,278,5,288.88
9214,7929,30,1,23.68
9215,1831,197,2,242.76
9216,9054,56,5,192.48
9217,6410,239,3,496.83
9218,8172,22,4,303.45
9219,4035,184,3,196.74
9220,8404,171,4,303.44
9221,2220,7,2,469.38
9222,4119,71,5,132.99
9223,353,39,4,249.63
9224,5766,122,2,244.54
9225,6088,108,1,44.16
9226,800,36,2,485.16
9227,7415,75,4,87.43
9228,8032,177,1,208.94
9229,8226,65,3,384.51
9230,9875,76,1,93.74
9231,5341,197,2,242.76
9232,6651,196,1,59.84
9233,2562,134,4,399.83
9234,5981,195,5,405.73
9235,7751,191,1,334.31
9236,6840,10,2,313.51
9237,2104,178,4,18.94
9238,2798,239,4,496.83
9239,8444,266,4,484.91
9240,2292,81,5,70.29
9241,3063,136,4,256.33
9242,2544,189,4,499.58
9243,2309,278,4,288.88
9244,723,60,1,326.84
9245,7757,202,3,251.69
9246,5317,171,2,303.44
9247,4918,149,3,316.75
9248,4426,61,3,282.4
9249,4629,55,4,174.89
9250,7047,52,3,229.17
9251,5738,25,3,360.83
9252,3901,167,3,56.07
9253,5569,43,1,148.61
9254,2773,202,2,251.69
9255,7959,131,4,344.5
9256,7783,25,2,360.83
9257,694,294,2,250.45
9258,2834,40,1,116.15
9259,6337,189,2,499.58
9260,6317,162,2,306.96
9261,3303,103,2,102.0
9262,2895,114,1,386.26
9263,20,39,2,249.63
9264,2246,58,2,304.9
9265,7487,78,2,95.61
9266,72,56,5,192.48
9267,6224,19,2,103.43
9268,1663,197,4,242.76
9269,6559,9,4,142.35
9270,1276,271,1,28.06
9271,1195,51,1,48.21
9272,196,27,1,268.8
9273,2561,268,4,213.4
9274,7998,32,2,322.14
9275,9388,147,5,278.13
9276,8452,209,5,61.87
9277,5958,290,4,104.21
9278,1217,131,3,344.5
9279,9161,69,2,254.83
9280,2486,253,1,340.04
9281,8497,255,1,217.92
9282,3677,270,5,208.98
9283,452,236,5,194.74
9284,5959,70,5,316.56
9285,2529,259,1,54.15
9286,9570,132,4,336.8
9287,8386,141,5,438.69
9288,1607,79,2,250.12
9289,5346,187,2,148.92
9290,9865,207,1,295.85
9291,4561,263,5,225.84
9292,7746,104,4,180.03
9293,7036,130,4,385.11
9294,3451,5,1,491.57
9295,2138,86,1,173.4
9296,7212,274,4,99.59
9297,1514,118,3,135.52
9298,4673,28,2,208.72
9299,5765,167,1,56.07
9300,1351,209,4,61.87
9301,2140,109,5,441.02
9302,9947,134,4,399.83
9303,6657,85,4,468.74
9304,3063,194,3,239.24
9305,4903,60,1,326.84
9306,8694,244,2,109.46
9307,3096,13,2,73.09
9308,9394,207,1,295.85
9309,8064,71,2,132.99
9310,515,130,2,385.11
9311,9445,97,3,426.51
9312,6325,264,2,150.61
9313,5608,4,1,178.56
9314,6098,264,2,150.61
9315,2557,287,4,154.82
9316,7860,2,2,36.23
9317,96,284,5,188.94
9318,641,127,5,469.62
9319,200,121,2,316.06
9320,5468,273,1,494.65
9321,8980,289,4,117.5
9322,3258,92,3,223.16
9323,7789,255,3,217.92
9324,3752,263,4,225.84
9325,7990,2,4,36.23
9326,285,224,1,391.84
9327,1790,207,3,295.85
9328,2844,118,1,135.52
9329,7388,84,2,305.89
9330,3482,42,1,355.78
9331,9133,197,4,242.76
9332,461,260,2,92.89
9333,9166,47,1,397.85
9334,6596,123,2,81.16
9335,4717,222,1,247.72
9336,5888,165,3,328.63
9337,8244,97,3,426.51
9338,7301,54,5,320.29
9339,266,286,1,221.77
9340,5634,41,4,20.04
9341,7883,102,1,458.96
9342,2175,244,2,109.46
9343,4422,85,2,468.74
9344,6603,87,2,43.4
9345,6022,287,1,154.82
9346,571,298,3,239.34
9347,9579,277,2,222.48
9348,2098,83,2,176.35
9349,31,258,5,118.2
9350,9489,269,3,285.65
9351,5017,143,5,34.33
9352,5948,200,3,409.48
9353,3404,57,4,100.83
9354,6969,125,4,10.67
9355,3879,282,5,92.68
9356,8543,223,3,338.52
9357,7169,34,1,447.13
9358,2607,198,4,100.14
9359,2057,296,1,495.46
9360,8250,168,5,60.94
9361,3413,100,1,75.62
9362,529,36,5,485.16
9363,4810,47,1,397.85
9364,7396,87,4,43.4
9365,3051,289,1,117.5
9366,4175,289,1,117.5
9367,1546,68,2,93.39
9368,7784,231,2,352.16
9369,9219,266,2,484.91
9370,2999,232,2,52.7
9371,5943,170,2,227.07
9372,2329,21,2,125.7
9373,8897,129,1,437.14
9374,7567,25,2,360.83
9375,5239,32,2,322.14
9376,5777,85,3,468.74
9377,3912,294,3,250.45
9378,240,189,2,499.58
9379,6879,223,5,338.52
9380,5268,290,5,104.21
9381,9653,80,3,127.91
9382,7205,175,2,223.71
9383,272,267,5,439.36
9384,2097,130,4,385.11
9385,7137,122,3,244.54
9386,8402,273,3,494.65
9387,4880,139,2,271.27
9388,1190,123,1,81.16
9389,6022,210,1,40.01
9390,9582,249,5,225.61
9391,2732,55,1,174.89
9392,9650,100,5,75.62
9393,7430,168,2,60.94
9394,6363,162,1,306.96
9395,6599,96,3,363.43
9396,5372,159,2,361.76
9397,1995,236,2,194.74
9398,9552,58,1,304.9
9399,9725,261,4,313.16
9400,2988,50,5,346.26
9401,7801,191,4,334.31
9402,6213,69,5,254.83
9403,9612,66,3,241.86
9404,7688,201,5,134.66
9405,3435,197,1,242.76
9406,7720,204,5,219.23
9407,1287,235,3,121.68
9408,8722,262,2,187.74
9409,9802,138,1,28.88
9410,5601,75,3,87.43
9411,8479,200,1,409.48
9412,1526,300,1,463.38
9413,1081,105,2,349.93
9414,8816,62,2,212.55
9415,2362,171,3,303.44
9416,6708,24,4,53.51
9417,6461,196,1,59.84
9418,9868,229,3,329.68
9419,321,298,4,239.34
9420,1313,276,2,351.09
9421,24,31,4,383.2
9422,6508,261,4,313.16
9423,6966,76,3,93.74
9424,5955,62,5,212.55
9425,3998,94,2,181.1
9426,4830,113,2,372.64
9427,7081,256,1,146.62
9428,893,232,2,52.7
9429,3443,246,5,409.43
9430,2843,219,5,253.15
9431,6607,282,1,92.68
9432,3969,207,3,295.85
9433,3297,204,3,219.23
9434,2204,116,1,254.52
9435,4379,95,2,443.96
9436,5777,286,4,221.77
9437,1701,164,4,53.85
9438,2216,67,2,326.61
9439,411,284,2,188.94
9440,92,146,5,350.77
9441,6165,85,2,468.74
9442,8440,246,3,409.43
9443,1073,154,4,456.67
9444,9428,239,4,496.83
9445,7305,150,4,350.68
9446,9563,249,4,225.61
9447,4359,293,3,37.29
9448,669,269,5,285.65
9449,6199,81,3,70.29
9450,192,149,1,316.75
9451,8563,292,1,285.69
9452,7689,220,1,254.98
9453,492,266,2,484.91
9454,166,135,1,22.99
9455,3332,215,5,220.07
9456,9189,19,5,103.43
9457,7151,4,2,178.56
9458,4648,283,3,135.27
9459,1427,12,1,54.68
9460,4986,143,2,34.33
9461,814,87,1,43.4
9462,7157,237,1,128.96
9463,6424,93,4,37.82
9464,5234,223,4,338.52
9465,8335,223,2,338.52
9466,8581,136,4,256.33
9467,2390,99,3,80.34
9468,5681,102,5,458.96
9469,9376,164,1,53.85
9470,668,139,2,271.27
9471,7227,221,2,281.7
9472,7241,250,5,259.06
9473,5369,119,2,375.85
9474,772,233,1,321.3
9475,555,15,3,268.07
9476,3633,291,4,105.71
9477,6022,152,1,120.84
9478,3889,140,3,39.62
9479,6175,52,4,229.17
9480,4016,17,2,173.39
9481,2164,101,2,219.23
9482,5686,93,1,37.82
9483,7157,98,1,169.87
9484,3277,144,1,366.68
9485,678,206,1,302.41
9486,1435,76,4,93.74
9487,9594,291,3,105.71
9488,2907,15,5,268.07
9489,1597,206,2,302.41
9490,8848,112,3,455.44
9491,4971,280,5,247.79
9492,2324,110,4,440.21
9493,5960,12,4,54.68
9494,2046,230,4,402.59
9495,9875,244,5,109.46
9496,333,124,3,285.66
9497,2839,225,5,460.49
9498,5807,237,1,128.96
9499,505,279,5,53.57
9500,7641,19,3,103.43
9501,9657,242,1,13.36
9502,1031,285,1,137.45
9503,4328,253,3,340.04
9504,2289,296,1,495.46
9505,7501,287,1,154.82
9506,9293,145,2,47.31
9507,2036,35,3,45.1
9508,5550,261,4,313.16
9509,4140,284,3,188.94
9510,1676,85,2,468.74
9511,7029,67,2,326.61
9512,2479,155,4,157.12
9513,3602,76,2,93.74
9514,7705,65,3,384.51
9515,4214,263,5,225.84
9516,8335,139,1,271.27
9517,1055,123,3,81.16
9518,6285,137,2,285.63
9519,9356,231,2,352.16
9520,2599,37,3,429.04
9521,1776,184,3,196.74
9522,8511,270,1,208.98
9523,4222,13,5,73.09
9524,9591,279,2,53.57
9525,4252,278,2,288.88
9526,9413,154,3,456.67
9527,9011,231,5,352.16
9528,6445,87,5,43.4
9529,1447,243,2,182.84
9530,3581,52,3,229.17
9531,1758,15,1,268.07
9532,6448,187,1,148.92
9533,341,59,3,471.86
9534,8988,82,3,34.07
9535,9640,109,4,441.02
9536,2668,14,5,429.41
9537,1221,223,3,338.52
9538,2141,192,2,208.11
9539,108,22,3,303.45
9540,7271,102,2,458.96
9541,8894,5,5,491.57
9542,8272,220,4,254.98
9543,9364,177,3,208.94
9544,3595,12,3,54.68
9545,4953,268,2,213.4
9546,578,176,4,110.7
9547,7992,86,3,173.4
9548,2214,226,5,273.77
9549,2607,222,3,247.72
9550,6775,43,2,148.61
9551,6477,156,2,12.67
9552,9307,32,1,322.14
9553,2897,129,2,437.14
9554,6078,210,1,40.01
9555,3880,71,4,132.99
9556,9265,139,5,271.27
9557,6589,46,2,124.42
9558,3231,292,3,285.69
9559,4411,194,2,239.24
9560,164,111,4,329.82
9561,7951,115,4,33.31
9562,4434,268,2,213.4
9563,6687,272,1,183.84
9564,7297,282,2,92.68
9565,1496,146,5,350.77
9566,6521,101,5,219.23
9567,7166,125,3,10.67
9568,8987,234,3,179.31
9569,7891,51,2,48.21
9570,2750,186,4,269.03
9571,2719,105,5,349.93
9572,2764,51,3,48.21
9573,3877,134,1,399.83
9574,9826,106,1,477.17
9575,2294,122,1,244.54
9576,4642,200,2,409.48
9577,9472,218,1,15.89
9578,9856,280,3,247.79
9579,9609,10,1,313.51
9580,1338,194,4,239.24
9581,7119,262,5,187.74
9582,4653,43,5,148.61
9583,3353,8,1,90.82
9584,173,130,1,385.11
9585,9054,150,4,350.68
9586,4267,125,3,10.67
9587,2515,169,4,50.39
9588,5959,249,5,225.61
9589,342,98,3,169.87
9590,8387,252,4,193.03
9591,2408,119,3,375.85
9592,755,246,2,409.43
9593,1933,160,5,442.17
9594,5302,183,1,118.84
9595,130,20,4,44.96
9596,8101,67,2,326.61
9597,6999,275,2,431.15
9598,340,77,3,326.71
9599,6314,157,2,21.78
9600,4849,73,1,172.77
9601,2688,286,2,221.77
9602,9435,113,2,372.64
9603,8931,207,1,295.85
9604,8727,157,1,21.78
9605,5371,99,2,80.34
9606,5123,218,5,15.89
9607,6710,112,5,455.44
9608,9841,196,3,59.84
9609,1889,44,4,154.74
9610,175,299,5,450.67
9611,243,200,4,409.48
9612,611,1,3,88.51
9613,6251,261,5,313.16
9614,2544,148,3,328.63
9615,4130,203,3,108.53
9616,6086,297,2,65.99
9617,8060,285,2,137.45
9618,3638,49,3,277.11
9619,9702,197,1,242.76
9620,5171,48,3,346.37
9621,1074,29,2,226.34
9622,9440,275,1,431.15
9623,2236,218,3,15.89
9624,5028,63,1,435.26
9625,327,24,2,53.51
9626,9028,297,5,65.99
9627,4248,10,5,313.51
9628,6857,259,1,54.15
9629,8840,86,2,173.4
9630,2830,256,2,146.62
9631,4467,110,1,440.21
9632,6624,72,1,363.19
9633,3266,201,5,134.66
9634,8953,1,5,88.51
9635,4812,192,2,208.11
9636,1753,201,2,134.66
9637,4426,226,1,273.77
9638,3182,207,4,295.85
9639,6553,60,1,326.84
9640,7050,36,2,485.16
9641,6825,125,3,10.67
9642,3766,279,1,53.57
9643,7875,34,2,447.13
9644,8088,97,2,426.51
9645,2892,112,2,455.44
9646,4436,147,4,278.13
9647,5750,51,4,48.21
9648,4488,94,4,181.1
9649,7761,269,3,285.65
9650,3577,68,3,93.39
9651,9674,91,4,185.21
9652,173,43,5,148.61
9653,826,108,3,44.16
9654,8032,42,3,355.78
9655,5345,289,5,117.5
9656,3044,33,2,163.61
9657,6685,252,5,193.03
9658,533,21,4,125.7
9659,3172,49,1,277.11
9660,9925,16,5,128.47
9661,866,79,4,250.12
9662,5860,56,2,192.48
9663,4382,210,3,40.01
9664,5620,97,5,426.51
9665,3880,277,2,222.48
9666,2799,96,2,363.43
9667,2556,101,1,219.23
9668,8664,82,2,34.07
9669,855,213,4,309.36
9670,6377,276,4,351.09
9671,4393,29,1,226.34
9672,329,142,5,308.88
9673,4767,273,3,494.65
9674,9909,11,2,338.78
9675,623,172,3,188.4
9676,5871,294,3,250.45
9677,3629,288,1,257.37
9678,5882,208,5,447.11
9679,766,197,5,242.76
9680,3651,47,2,397.85
9681,959,28,2,208.72
9682,9427,294,3,250.45
9683,9220,242,1,13.36
9684,5162,193,1,46.76
9685,4345,281,2,156.01
9686,1601,88,3,174.97
9687,2024,144,5,366.68
9688,9674,143,2,34.33
9689,3543,265,2,317.26
9690,2680,137,5,285.63
9691,2441,97,3,426.51
9692,280,2,3,36.23
9693,3305,110,1,440.21
9694,1862,69,3,254.83
9695,1825,203,3,108.53
9696,5636,239,4,496.83
9697,7450,221,5,281.7
9698,1576,71,3,132.99
9699,1970,241,4,308.29
9700,6464,145,4,47.31
9701,730,41,2,20.04
9702,9608,25,3,360.83
9703,8094,48,2,346.37
9704,2351,55,4,174.89
9705,1809,101,5,219.23
9706,7722,281,5,156.01
