order_id,customer_id,order_date,status
5440,2160,2026-01-22 14:47:00,shipped
5441,1597,2026-03-16 01:36:47,delivered
5442,2752,2025-05-18 18:53:24,delivered
5443,2190,2025-10-04 13:00:04,shipped
5444,2277,2026-03-05 03:58:12,delivered
5445,440,2025-10-14 05:35:48,cancelled
5446,1279,2025-11-17 20:30:29,processing
5447,2460,2025-08-03 05:41:18,shipped
5448,2140,2025-04-15 19:20:48,processing
5449,1181,2026-02-05 11:33:41,cancelled
5450,1262,2025-09-28 20:02:45,cancelled
5451,157,2025-12-31 03:40:21,cancelled
5452,672,2025-08-04 00:14:08,delivered
5453,1723,2025-10-06 11:04:01,processing
5454,2739,2025-06-08 12:16:13,cancelled
5455,2655,2025-07-06 09:53:06,processing
5456,2821,2025-06-20 23:39:30,shipped
5457,30,2025-05-21 02:13:19,delivered
5458,597,2025-10-16 14:42:16,processing
5459,163,2026-04-10 09:29:01,delivered
5460,2965,2026-03-14 02:58:36,delivered
5461,1128,2025-05-03 22:50:31,processing
5462,1492,2025-12-28 17:09:19,cancelled
5463,2568,2026-01-18 22:09:32,cancelled
5464,1166,2026-01-22 13:33:58,processing
5465,1630,2025-06-24 17:25:35,shipped
5466,2406,2026-03-04 20:58:29,shipped
5467,1422,2025-05-16 09:54:59,delivered
5468,2551,2025-10-24 02:20:45,delivered
5469,2650,2025-06-14 14:24:57,cancelled
5470,1874,2025-12-13 07:34:57,delivered
5471,1774,2025-09-05 22:36:55,shipped
5472,478,2025-06-24 23:10:58,cancelled
5473,1569,2025-06-16 03:36:20,delivered
5474,1094,2025-06-19 07:20:01,shipped
5475,2603,2025-12-23 21:19:16,cancelled
5476,504,2026-03-04 15:21:09,delivered
5477,1301,2025-12-17 05:08:23,delivered
5478,2890,2025-08-11 23:12:10,shipped
5479,2061,2025-09-28 06:51:37,cancelled
5480,2517,2025-09-12 02:21:56,processing
5481,2780,2025-06-21 09:18:43,delivered
5482,482,2025-06-14 10:08:27,delivered
5483,159,2025-07-18 07:17:54,cancelled
5484,110,2025-05-16 19:13:42,cancelled
5485,2747,2025-09-05 13:24:58,shipped
5486,787,2026-02-20 02:33:51,delivered
5487,509,2025-07-10 06:04:39,delivered
5488,2565,2025-10-29 16:13:33,cancelled
5489,1867,2025-10-06 23:46:39,delivered
5490,2404,2026-03-25 06:26:37,cancelled
5491,1634,2025-11-08 06:47:16,delivered
5492,304,2026-04-03 02:21:28,processing
5493,2427,2026-03-07 12:11:29,processing
5494,2794,2025-11-21 06:38:34,processing
5495,1362,2025-05-29 22:26:22,cancelled
5496,966,2025-12-14 22:33:49,cancelled
5497,1366,2025-07-11 02:02:31,cancelled
5498,2461,2026-01-05 00:31:35,shipped
5499,763,2025-12-27 20:54:52,processing
5500,845,2026-02-07 00:36:09,shipped
5501,2924,2025-10-14 20:13:54,delivered
5502,2451,2025-06-20 15:28:57,cancelled
5503,2914,2025-05-01 20:53:52,processing
5504,2140,2026-02-25 16:15:52,shipped
5505,603,2025-06-18 17:08:36,cancelled
5506,2999,2025-08-06 10:23:33,processing
5507,103,2025-12-23 21:46:37,delivered
5508,171,2025-06-18 10:52:55,shipped
5509,2098,2026-02-13 17:50:02,shipped
5510,1754,2026-03-15 04:34:05,cancelled
5511,2076,2025-11-27 16:46:51,cancelled
5512,476,2025-05-15 05:32:14,cancelled
5513,2610,2025-07-03 09:22:01,cancelled
5514,2,2025-08-31 01:35:43,delivered
5515,1555,2025-07-19 00:50:13,processing
5516,707,2025-07-18 20:46:19,delivered
5517,2326,2025-05-24 07:26:28,cancelled
5518,1165,2026-03-27 12:44:04,delivered
5519,2410,2025-07-23 01:25:50,processing
5520,580,2025-11-08 17:05:31,shipped
5521,2188,2025-09-30 07:26:34,delivered
5522,2844,2025-12-30 01:50:34,processing
5523,2139,2025-05-28 16:18:06,cancelled
5524,2574,2025-07-06 21:09:02,shipped
5525,585,2025-09-22 01:00:19,processing
5526,1951,2026-01-18 05:15:35,processing
5527,1584,2026-02-06 07:57:43,shipped
5528,145,2025-10-28 04:56:45,cancelled
5529,2935,2026-03-29 02:23:38,processing
5530,1219,2025-06-06 19:24:15,delivered
5531,977,2025-04-17 04:03:05,delivered
5532,570,2025-10-06 11:24:06,shipped
5533,713,2026-02-06 22:17:42,processing
5534,1887,2025-05-14 01:44:53,shipped
5535,1955,2026-04-04 00:11:00,shipped
5536,1923,2026-03-23 22:22:01,shipped
5537,1323,2026-03-10 05:39:40,cancelled
5538,2942,2026-01-04 00:00:13,delivered
5539,386,2025-09-22 08:21:10,shipped
5540,1613,2025-05-12 07:40:18,cancelled
5541,2341,2026-03-11 07:40:42,shipped
5542,1908,2025-10-21 18:55:30,delivered
5543,2533,2025-10-30 15:44:35,delivered
5544,2890,2025-11-15 23:10:34,shipped
5545,2164,2025-04-16 15:46:48,shipped
5546,2773,2025-08-26 07:25:02,cancelled
5547,578,2025-10-28 10:14:07,delivered
5548,2014,2026-02-05 15:02:04,cancelled
5549,1206,2025-07-27 20:45:43,cancelled
5550,2718,2025-11-11 05:28:34,processing
5551,1529,2025-05-05 00:06:37,shipped
5552,422,2025-05-16 09:00:35,cancelled
5553,1460,2025-12-26 08:49:08,delivered
5554,2672,2025-12-28 13:05:05,cancelled
5555,1976,2026-03-25 12:23:01,shipped
5556,966,2026-01-04 12:37:19,processing
5557,427,2025-05-25 23:03:34,delivered
5558,291,2025-10-20 14:27:44,processing
5559,1531,2026-03-15 05:45:53,delivered
5560,2722,2025-10-10 13:11:14,delivered
5561,820,2025-05-27 08:00:27,delivered
5562,2760,2025-09-03 06:38:29,cancelled
5563,1219,2025-11-16 01:52:17,delivered
5564,315,2026-01-25 22:11:59,delivered
5565,1598,2025-09-18 20:38:12,cancelled
5566,996,2025-12-01 12:01:23,shipped
5567,144,2025-08-21 15:44:17,shipped
5568,2145,2025-11-27 12:09:09,cancelled
5569,2021,2025-07-21 08:00:10,delivered
5570,964,2025-10-07 18:26:54,delivered
5571,1590,2025-07-23 10:20:04,processing
5572,98,2026-04-03 15:02:38,shipped
5573,2731,2026-02-25 05:25:08,cancelled
5574,316,2025-07-23 18:40:10,processing
5575,2339,2026-04-10 14:22:22,delivered
5576,1834,2025-06-09 16:06:27,shipped
5577,111,2025-06-01 00:41:23,processing
5578,938,2025-04-20 22:16:29,delivered
5579,30,2025-09-13 01:58:29,processing
5580,2970,2025-11-07 02:37:12,processing
5581,636,2025-08-11 02:29:29,processing
5582,2072,2025-06-22 18:25:57,delivered
5583,1513,2025-04-22 18:33:28,processing
5584,1449,2025-09-17 04:30:42,processing
5585,1679,2025-09-04 11:59:57,processing
5586,2778,2026-01-31 11:55:51,cancelled
5587,1170,2025-08-07 21:24:14,shipped
5588,2663,2025-10-28 05:40:27,shipped
5589,2822,2025-12-21 06:52:25,shipped
5590,1090,2025-07-14 09:25:27,shipped
5591,516,2025-06-07 01:57:57,delivered
5592,1869,2025-07-27 13:41:32,processing
5593,2932,2025-06-15 21:41:32,processing
5594,796,2025-05-29 15:22:55,cancelled
5595,2618,2025-12-24 23:05:20,processing
5596,10,2026-01-05 09:07:33,shipped
5597,2126,2025-11-10 00:25:56,cancelled
5598,488,2025-09-20 11:26:03,cancelled
5599,4,2025-11-05 02:39:44,shipped
5600,2866,2025-09-16 00:33:08,shipped
5601,734,2025-08-21 12:00:45,processing
5602,212,2025-05-10 21:16:28,delivered
5603,2836,2026-01-04 02:56:55,processing
5604,583,2025-05-06 01:13:15,cancelled
5605,2912,2025-12-30 06:01:33,shipped
5606,144,2025-07-13 23:56:22,delivered
5607,567,2025-11-18 10:46:17,cancelled
5608,2009,2026-03-19 08:49:46,shipped
5609,1253,2026-01-26 02:56:57,delivered
5610,1981,2026-04-01 16:34:07,cancelled
5611,1593,2025-09-12 11:54:10,processing
5612,2622,2025-06-22 13:52:58,shipped
5613,1741,2025-09-08 02:21:02,shipped
5614,2151,2025-04-15 21:23:42,shipped
5615,1098,2025-09-29 04:07:52,shipped
5616,1536,2025-04-15 03:44:21,cancelled
5617,1126,2025-09-19 01:02:52,shipped
5618,1236,2025-10-28 20:16:49,cancelled
5619,2390,2025-09-01 08:57:03,shipped
5620,2963,2025-10-21 02:52:46,delivered
5621,2072,2025-12-22 17:38:04,shipped
5622,2643,2026-01-30 23:03:20,cancelled
5623,2908,2026-01-26 11:34:48,cancelled
5624,2486,2025-05-28 14:18:36,delivered
5625,2063,2025-10-05 22:04:14,shipped
5626,1808,2025-10-01 14:19:47,cancelled
5627,14,2026-02-03 05:29:42,processing
5628,1133,2025-08-05 03:40:22,cancelled
5629,1892,2025-08-31 18:03:48,processing
5630,2153,2026-01-16 18:54:11,delivered
5631,200,2025-08-29 07:58:38,cancelled
5632,1224,2025-11-14 09:24:23,processing
5633,499,2025-09-25 01:35:15,shipped
5634,934,2026-03-24 14:52:39,delivered
5635,987,2025-05-26 22:44:12,shipped
5636,2405,2025-07-13 11:25:35,processing
5637,2718,2025-09-28 18:51:07,cancelled
5638,2233,2025-12-19 07:18:22,processing
5639,2098,2025-09-09 16:11:39,shipped
5640,1957,2026-02-09 00:26:42,delivered
5641,661,2026-03-11 10:59:22,processing
5642,2997,2025-07-19 08:25:06,cancelled
5643,252,2025-12-20 08:27:51,processing
5644,2846,2025-04-23 05:57:57,delivered
5645,1362,2025-05-22 10:02:28,delivered
5646,1492,2026-01-06 07:25:25,cancelled
5647,1432,2025-12-29 15:06:35,cancelled
5648,1914,2025-12-30 19:08:21,processing
5649,288,2025-08-10 11:39:28,cancelled
5650,1500,2025-12-28 10:23:14,cancelled
5651,2395,2026-02-01 00:11:12,cancelled
5652,508,2025-08-08 07:49:13,shipped
5653,2136,2026-02-19 23:21:45,delivered
5654,1227,2025-11-14 15:22:58,shipped
5655,1239,2025-10-08 17:13:24,cancelled
5656,2802,2025-10-27 03:30:22,delivered
5657,1562,2025-12-02 21:58:10,processing
5658,2577,2025-11-23 09:30:09,cancelled
5659,400,2025-04-17 08:53:58,cancelled
5660,506,2025-10-06 15:59:16,processing
5661,2907,2025-12-20 13:04:37,shipped
5662,222,2026-03-30 23:24:33,cancelled
5663,289,2026-01-08 22:34:34,processing
5664,366,2026-03-23 16:13:55,delivered
5665,1773,2025-06-26 02:11:21,cancelled
5666,2680,2026-01-11 07:25:42,delivered
5667,2906,2025-07-25 10:35:15,processing
5668,2154,2025-09-07 00:37:49,shipped
5669,2378,2026-01-17 19:14:46,cancelled
5670,1709,2025-08-08 18:03:34,cancelled
5671,2904,2025-10-09 06:53:34,processing
5672,1420,2025-05-30 10:18:55,cancelled
5673,723,2025-07-08 17:33:24,cancelled
5674,10,2025-11-19 00:52:00,cancelled
5675,1302,2025-11-02 19:55:13,delivered
5676,10,2025-04-26 21:26:47,processing
5677,22,2025-08-30 10:35:13,processing
5678,383,2026-01-21 16:44:45,delivered
5679,2286,2025-06-29 17:59:50,processing
5680,1744,2025-06-12 10:48:09,processing
5681,1851,2026-01-29 21:48:44,processing
5682,1570,2025-07-11 20:25:26,shipped
5683,1204,2025-09-22 00:11:14,delivered
5684,1206,2025-09-19 10:56:28,delivered
5685,671,2025-09-10 23:47:23,processing
5686,2556,2025-07-13 13:45:34,delivered
5687,1051,2026-02-08 21:32:01,delivered
5688,1941,2025-08-28 10:31:54,delivered
5689,1623,2025-11-20 05:36:53,processing
5690,1599,2026-01-29 20:52:27,processing
5691,2147,2025-11-20 02:56:56,cancelled
5692,525,2026-01-30 20:28:40,processing
5693,435,2026-02-16 04:43:51,processing
5694,2734,2025-07-23 18:48:35,processing
5695,1177,2025-05-14 11:25:16,processing
5696,175,2026-03-06 07:35:41,processing
5697,1745,2025-08-18 15:21:22,shipped
5698,1407,2026-02-18 20:02:23,shipped
5699,2161,2026-03-06 14:10:51,processing
5700,1946,2025-10-24 10:04:11,shipped
5701,1110,2025-10-19 10:12:24,processing
5702,25,2026-01-07 21:02:19,processing
5703,2239,2025-07-13 21:46:26,cancelled
5704,1350,2025-04-25 14:58:06,processing
5705,2972,2025-12-24 10:32:37,delivered
5706,1010,2025-09-02 14:42:13,processing
5707,1592,2026-02-05 00:47:25,cancelled
5708,2514,2025-11-07 02:35:53,shipped
5709,537,2025-06-30 06:11:24,delivered
5710,2648,2026-03-12 18:37:50,delivered
5711,217,2025-12-04 20:24:43,cancelled
5712,2599,2025-12-31 06:31:44,shipped
5713,2614,2026-01-09 04:37:06,cancelled
5714,2444,2025-08-30 06:15:59,cancelled
5715,1710,2026-02-22 08:11:29,processing
5716,889,2025-04-18 20:05:19,cancelled
5717,1052,2026-02-19 09:44:04,cancelled
5718,265,2025-12-11 21:55:13,processing
5719,651,2025-10-16 03:46:41,shipped
5720,1612,2026-03-01 10:32:23,delivered
5721,1265,2025-06-09 00:42:23,shipped
5722,631,2025-05-20 08:28:28,shipped
5723,700,2025-04-18 18:25:59,shipped
5724,1659,2026-02-16 04:56:49,delivered
5725,2150,2025-11-07 06:28:25,cancelled
5726,368,2025-08-09 20:28:05,cancelled
5727,196,2025-08-03 14:45:52,delivered
5728,416,2025-09-17 00:28:28,shipped
5729,95,2025-10-10 15:23:01,shipped
5730,2808,2025-06-10 22:47:36,shipped
5731,1722,2025-10-04 08:38:31,cancelled
5732,1468,2025-09-13 03:24:05,delivered
5733,2896,2025-09-06 15:37:26,processing
5734,331,2026-03-03 14:40:09,delivered
5735,2313,2025-11-19 01:55:19,delivered
5736,1279,2025-06-23 11:44:36,cancelled
5737,2555,2025-06-28 23:24:36,cancelled
5738,1846,2026-03-17 03:30:27,processing
5739,1969,2025-07-26 01:58:52,processing
5740,804,2025-12-10 00:09:34,processing
5741,2414,2025-11-19 12:39:10,delivered
5742,423,2025-10-10 16:20:42,shipped
5743,2542,2025-09-24 01:08:18,shipped
5744,1199,2025-06-03 07:21:12,processing
5745,846,2025-04-27 04:52:58,processing
5746,1940,2025-07-25 21:16:27,cancelled
5747,1848,2025-10-20 12:43:47,cancelled
5748,417,2025-08-06 15:22:25,delivered
5749,1171,2025-10-15 11:44:19,processing
5750,259,2025-10-14 06:56:27,shipped
5751,2423,2025-10-18 18:45:33,delivered
5752,2624,2025-04-29 23:55:52,cancelled
5753,1293,2026-02-13 22:10:08,processing
5754,656,2025-07-08 09:20:11,delivered
5755,2889,2025-05-09 03:32:48,shipped
5756,1598,2025-04-29 11:18:15,delivered
5757,2482,2025-08-20 20:46:40,processing
5758,2742,2025-05-06 06:58:50,shipped
5759,616,2025-06-29 03:54:33,processing
5760,805,2025-12-03 08:53:05,processing
5761,2162,2025-05-15 01:55:38,shipped
5762,1566,2025-07-06 07:05:54,delivered
5763,886,2026-02-04 13:33:39,cancelled
5764,2125,2025-10-11 12:55:43,processing
5765,635,2026-01-03 14:29:25,delivered
5766,2322,2025-06-14 18:01:10,processing
5767,2382,2025-09-08 23:58:55,delivered
5768,276,2025-08-23 14:36:27,processing
5769,1224,2026-01-27 14:49:14,processing
5770,2306,2025-09-26 05:32:13,cancelled
5771,926,2025-05-02 02:30:38,cancelled
5772,2970,2025-09-20 19:29:40,cancelled
5773,710,2026-04-01 04:48:05,cancelled
5774,2321,2025-08-06 02:38:34,delivered
5775,1046,2025-05-06 23:55:02,processing
5776,2025,2025-05-20 15:14:08,processing
5777,181,2026-03-01 22:16:19,cancelled
5778,2168,2025-06-11 10:44:48,processing
5779,53,2025-09-02 00:19:21,shipped
5780,402,2025-09-06 02:19:34,cancelled
5781,2628,2026-01-13 23:49:51,cancelled
5782,1968,2025-07-14 05:39:16,shipped
5783,1376,2025-12-03 11:57:52,shipped
5784,331,2025-07-29 01:01:03,cancelled
5785,1155,2025-08-19 09:46:50,cancelled
5786,2449,2025-09-21 21:49:42,processing
5787,283,2026-03-25 05:46:16,cancelled
5788,2239,2025-09-09 16:27:20,processing
5789,2342,2025-09-18 14:24:21,delivered
5790,1119,2025-12-13 14:29:43,shipped
5791,1724,2025-07-01 22:57:57,cancelled
5792,284,2025-12-24 10:23:21,delivered
5793,854,2025-09-14 08:47:47,cancelled
5794,2982,2025-09-19 13:00:53,cancelled
5795,2346,2026-02-08 00:36:17,shipped
5796,2107,2025-12-22 18:49:30,cancelled
5797,2868,2025-08-12 17:20:09,shipped
5798,2090,2025-04-29 02:19:59,shipped
5799,189,2025-11-19 07:42:47,processing
5800,636,2025-10-24 19:47:17,delivered
5801,492,2026-01-02 15:00:10,delivered
5802,2990,2025-10-05 03:07:28,delivered
5803,510,2026-02-10 13:43:16,shipped
5804,2888,2025-04-23 02:28:17,delivered
5805,1838,2025-10-11 02:01:26,processing
5806,2709,2025-07-12 03:50:38,processing
5807,2127,2026-02-19 15:56:39,shipped
5808,232,2026-03-06 07:12:36,cancelled
5809,2819,2026-02-25 02:57:47,processing
5810,1249,2025-05-07 11:57:09,shipped
5811,275,2025-06-07 00:44:58,cancelled
5812,2253,2025-07-22 15:50:31,shipped
5813,930,2026-01-11 12:56:45,delivered
5814,1851,2025-06-04 00:49:51,shipped
5815,660,2025-06-13 21:44:22,cancelled
5816,1325,2026-02-15 15:42:50,shipped
5817,1819,2026-02-28 01:22:40,delivered
5818,1272,2025-05-11 23:09:03,cancelled
5819,1451,2025-07-21 06:19:43,shipped
5820,416,2025-05-04 03:33:38,shipped
5821,1235,2025-11-08 21:42:35,delivered
5822,2620,2025-07-18 05:16:15,cancelled
5823,717,2025-05-27 08:46:54,cancelled
5824,36,2025-07-19 09:06:56,cancelled
5825,149,2025-12-31 06:52:49,delivered
5826,1827,2025-09-15 16:43:16,cancelled
5827,2269,2025-05-30 08:52:48,cancelled
5828,1049,2025-07-25 19:51:47,cancelled
5829,2534,2025-04-27 12:27:23,cancelled
5830,993,2026-02-16 00:19:22,delivered
5831,765,2026-03-21 06:43:47,cancelled
5832,141,2025-05-18 18:06:48,processing
5833,2559,2025-09-28 15:19:26,shipped
5834,363,2025-09-01 18:29:27,cancelled
5835,474,2025-11-25 02:30:32,processing
5836,1086,2025-11-02 16:43:20,shipped
5837,735,2026-01-06 01:26:32,cancelled
5838,2866,2025-11-01 03:19:51,processing
5839,1027,2026-02-07 12:25:42,processing
5840,2210,2025-05-07 00:02:07,processing
5841,810,2026-03-10 03:02:07,delivered
5842,250,2025-12-19 17:53:16,delivered
5843,1487,2026-01-14 15:06:18,cancelled
5844,1410,2025-07-13 22:25:48,processing
5845,1410,2025-06-18 11:26:05,processing
5846,364,2025-10-20 11:08:17,delivered
5847,2895,2025-04-24 10:08:59,delivered
5848,1548,2025-09-15 22:28:19,shipped
5849,130,2025-10-07 09:22:24,delivered
5850,2856,2025-12-18 17:17:10,delivered
5851,2363,2026-01-17 18:56:26,shipped
5852,2424,2026-01-20 15:45:35,cancelled
5853,1694,2025-09-06 05:48:42,shipped
5854,979,2025-06-15 07:35:30,processing
5855,1893,2026-01-27 08:13:02,shipped
5856,1521,2025-10-03 11:41:00,processing
5857,1325,2026-01-02 01:14:57,delivered
5858,1068,2025-04-18 21:00:03,delivered
5859,1461,2025-08-11 16:06:26,processing
5860,1956,2025-07-09 20:36:51,shipped
5861,1312,2025-08-27 19:34:51,cancelled
5862,65,2025-06-27 00:18:55,cancelled
5863,594,2025-06-13 06:04:59,processing
5864,775,2026-02-07 20:41:45,delivered
5865,2955,2025-07-21 23:14:45,delivered
5866,535,2025-10-13 01:48:18,processing
5867,1311,2026-02-19 21:39:36,delivered
5868,2997,2026-01-22 06:18:25,processing
5869,1190,2025-12-06 15:43:42,processing
5870,1367,2025-07-30 02:32:24,delivered
5871,1226,2026-01-28 19:55:36,shipped
5872,1596,2025-11-06 12:38:13,delivered
5873,751,2025-07-30 20:08:03,cancelled
5874,1440,2026-03-02 07:35:04,processing
5875,1931,2026-03-07 00:44:29,processing
5876,2064,2025-07-22 22:59:06,cancelled
5877,1876,2025-05-11 22:16:21,processing
5878,231,2025-12-10 04:51:27,shipped
5879,2659,2025-06-27 14:30:19,processing
5880,1147,2025-04-21 14:02:49,cancelled
5881,1700,2025-10-08 10:18:29,cancelled
5882,1424,2026-03-30 16:31:51,delivered
5883,1702,2025-06-14 02:20:48,processing
5884,712,2025-08-22 04:50:41,processing
5885,1446,2025-07-06 01:06:47,processing
5886,808,2025-10-15 02:32:07,processing
5887,2204,2025-07-01 20:51:41,cancelled
5888,2384,2026-03-31 07:33:42,processing
5889,2684,2025-08-25 09:31:21,cancelled
5890,1271,2026-03-07 13:31:25,shipped
5891,724,2025-08-28 03:18:52,cancelled
5892,1363,2025-07-04 12:36:10,processing
5893,2790,2025-09-27 00:12:19,cancelled
5894,1670,2025-12-09 20:31:09,cancelled
5895,456,2025-08-11 23:11:19,shipped
5896,2810,2025-11-22 14:45:23,processing
5897,2823,2025-09-12 01:00:25,delivered
5898,2285,2026-01-29 20:29:30,shipped
5899,2922,2026-03-20 10:08:43,shipped
5900,2396,2025-09-08 20:14:42,delivered
5901,1814,2025-07-21 21:20:42,shipped
5902,2167,2025-06-06 20:42:44,delivered
5903,1589,2025-11-29 14:24:07,delivered
5904,1102,2025-10-06 19:42:00,delivered
5905,1458,2025-11-15 01:18:59,delivered
5906,2933,2025-07-10 22:28:25,processing
5907,2967,2026-04-11 17:11:08,delivered
5908,154,2025-10-14 19:03:25,delivered
5909,305,2025-09-11 04:05:24,shipped
5910,2807,2026-04-11 08:08:53,delivered
5911,930,2025-08-25 00:33:12,cancelled
5912,1513,2025-10-18 22:51:58,delivered
5913,298,2025-07-02 05:29:17,shipped
5914,2677,2026-03-06 02:27:19,delivered
5915,1816,2025-08-08 17:19:23,cancelled
5916,445,2026-03-26 19:04:12,cancelled
5917,510,2026-02-15 19:02:19,shipped
5918,509,2025-09-28 03:15:27,delivered
5919,1943,2025-09-04 07:40:33,shipped
5920,636,2025-12-05 09:31:58,cancelled
5921,576,2025-10-07 17:02:33,shipped
5922,159,2026-03-27 05:07:46,delivered
5923,1520,2025-11-12 18:20:39,delivered
5924,951,2025-08-15 19:18:26,shipped
5925,2218,2025-08-12 11:19:47,shipped
5926,2322,2025-07-11 20:05:51,processing
5927,625,2025-06-04 01:11:17,cancelled
5928,628,2026-01-22 03:46:25,shipped
5929,1484,2025-06-08 19:10:26,processing
5930,2759,2025-09-16 20:01:55,shipped
5931,740,2025-10-05 17:07:55,shipped
5932,2586,2025-07-03 12:48:49,shipped
5933,768,2026-03-17 10:52:07,processing
5934,2868,2025-05-14 23:30:49,cancelled
5935,147,2025-05-30 10:30:25,cancelled
5936,1186,2025-10-18 22:57:19,processing
5937,2125,2025-06-12 02:53:43,processing
5938,439,2025-09-05 02:36:45,cancelled
5939,2607,2026-03-28 01:37:52,cancelled
5940,2523,2026-03-02 10:07:06,shipped
5941,1324,2025-05-25 00:39:08,delivered
5942,1625,2025-12-13 23:15:46,shipped
5943,1666,2026-01-31 06:17:59,processing
5944,23,2026-01-17 20:00:06,cancelled
5945,1680,2025-07-17 04:15:21,delivered
5946,610,2025-07-06 20:53:15,processing
5947,2163,2025-11-23 04:58:03,cancelled
5948,1071,2026-01-03 16:33:50,shipped
5949,1618,2025-08-13 12:05:46,delivered
5950,2161,2025-09-08 11:37:48,delivered
5951,555,2025-10-27 15:52:30,cancelled
5952,1109,2026-03-03 22:23:53,delivered
5953,1911,2025-07-07 17:35:58,cancelled
5954,2959,2026-03-01 09:05:39,delivered
5955,1448,2026-02-20 17:08:44,delivered
5956,2167,2025-12-18 04:00:26,cancelled
5957,1500,2025-07-29 20:54:43,delivered
5958,2748,2025-08-04 04:37:40,shipped
5959,1241,2026-03-14 00:27:30,cancelled
5960,887,2026-03-20 10:37:38,cancelled
5961,2701,2026-03-03 12:46:13,delivered
5962,1240,2025-06-21 20:32:11,cancelled
5963,2974,2026-03-12 01:54:53,delivered
5964,655,2025-12-08 06:24:48,processing
5965,2407,2025-10-26 00:33:04,delivered
5966,459,2025-09-17 19:40:00,delivered
5967,717,2025-10-24 12:22:43,shipped
5968,2885,2026-01-05 18:36:54,cancelled
5969,2271,2025-11-17 09:41:28,delivered
5970,960,2025-11-24 00:28:45,delivered
5971,2806,2026-02-05 00:01:45,cancelled
5972,2966,2025-12-15 22:26:23,cancelled
5973,2476,2025-09-19 14:15:44,delivered
5974,1707,2025-12-14 02:53:19,cancelled
5975,558,2026-04-01 11:49:20,processing
5976,247,2025-10-29 05:12:03,cancelled
5977,2274,2025-08-09 14:32:32,processing
5978,2031,2025-07-18 22:18:19,cancelled
5979,2023,2025-07-25 19:37:58,cancelled
5980,1017,2025-08-14 10:55:47,processing
5981,519,2025-10-03 03:56:17,processing
5982,1617,2025-09-16 00:53:09,shipped
5983,2627,2025-12-28 03:39:09,processing
5984,1091,2025-10-19 08:04:55,processing
5985,1295,2026-02-24 07:47:32,shipped
5986,2670,2026-02-04 15:14:22,processing
5987,2568,2025-05-09 14:17:16,delivered
5988,1366,2025-07-23 09:01:30,cancelled
5989,683,2025-11-17 12:38:35,cancelled
5990,562,2026-02-25 01:20:10,processing
5991,2238,2026-02-06 05:02:12,shipped
5992,870,2025-11-18 16:16:17,processing
5993,2659,2026-03-24 08:54:38,shipped
5994,1744,2025-05-14 23:20:53,delivered
5995,2245,2025-07-30 17:44:09,cancelled
5996,1964,2026-03-04 22:05:10,processing
5997,2715,2025-11-03 02:23:09,delivered
5998,2692,2025-11-20 18:00:25,shipped
5999,1689,2025-12-05 11:45:22,processing
6000,1867,2025-07-29 10:00:23,processing
6001,2110,2026-01-16 22:13:35,shipped
6002,2510,2026-02-25 04:28:46,processing
6003,2969,2025-07-30 07:30:25,processing
6004,2959,2025-08-05 19:52:48,processing
6005,1734,2025-12-03 12:54:06,processing
6006,2891,2025-09-09 00:11:42,cancelled
6007,1837,2025-06-02 01:38:35,cancelled
6008,2062,2026-02-21 17:05:10,shipped
6009,2182,2025-11-28 07:42:37,delivered
6010,1990,2026-03-01 16:57:08,shipped
6011,1554,2025-07-07 13:13:26,shipped
6012,2697,2025-08-03 23:50:13,cancelled
6013,1002,2025-08-04 00:14:08,shipped
6014,975,2025-12-04 16:51:29,delivered
6015,1948,2025-12-15 21:36:50,cancelled
6016,429,2026-04-11 14:23:07,shipped
6017,882,2025-05-27 02:38:27,delivered
6018,1119,2026-01-19 11:23:07,cancelled
6019,1553,2025-05-14 01:49:12,cancelled
6020,1037,2026-01-24 04:49:01,processing
6021,2424,2026-01-14 02:06:07,processing
6022,1247,2025-09-19 07:27:09,delivered
6023,1428,2026-01-30 21:15:34,cancelled
6024,2955,2025-09-05 03:47:44,cancelled
6025,1559,2025-09-13 10:27:52,delivered
6026,941,2025-08-13 22:33:10,processing
6027,1999,2026-03-03 03:04:16,cancelled
6028,1278,2026-01-19 03:03:22,cancelled
6029,2564,2025-09-06 15:03:56,cancelled
6030,765,2025-07-03 13:48:21,shipped
6031,811,2026-03-21 14:12:44,cancelled
6032,1889,2025-08-03 05:40:47,processing
6033,673,2025-06-22 15:35:08,shipped
6034,716,2025-06-15 04:47:35,delivered
6035,2171,2025-09-22 14:56:41,processing
6036,648,2026-02-22 11:37:25,processing
6037,1386,2025-12-06 01:33:59,delivered
6038,203,2025-06-24 11:16:52,cancelled
6039,393,2026-02-05 19:45:00,delivered
6040,1295,2025-09-07 02:30:50,delivered
6041,1106,2025-12-26 18:38:32,cancelled
6042,2061,2025-07-29 04:27:34,shipped
6043,1039,2026-02-20 11:29:52,shipped
6044,891,2025-06-30 08:24:21,cancelled
6045,2741,2025-05-28 21:01:58,cancelled
6046,2129,2025-06-23 02:01:19,delivered
6047,2528,2026-01-28 01:38:25,cancelled
6048,201,2026-02-23 07:29:58,delivered
6049,1674,2025-08-25 09:36:04,delivered
6050,1209,2025-11-12 21:11:23,processing
6051,1046,2025-12-01 11:42:29,shipped
6052,2912,2025-11-06 22:44:24,cancelled
6053,1524,2025-12-28 13:12:59,shipped
6054,1886,2026-01-25 00:52:01,cancelled
